filename,author,title,doi,language,bertopic_topic,bertopic_prob
737_2010_Texto del artículo-187-1-10-20100719.pdf,Gabriel García Atiénzar,Las comarcas centromeridionales valencianas en el contexto de la Neolitización de la fachada noroccidental del Mediterráneo,10.3989/tp.2010.10030,en,2,0.9163234966446635
738_2010_Texto del artículo-192-1-10-20100719.pdf,Dionisio Urbina Martínez,"Las Lunas, Yuncler (Toledo). Un depósito de materiales metálicos del Bronce Final en la Submeseta Sur de la Península Ibérica",10.3989/tp.2010.10035,es,2,1.0
739_2010_O_Neolitico_antigo_da_Baixa_Estremadura.pdf,,,,en,0,0.8836610714486302
740_2010_1-s2.0-S0305440310001974-main.pdf,Cleia Detry,"On some remains of dog (Canis familiaris) from the Mesolithic shell-middens of Muge, Portugal",10.1016/j.jas.2010.06.011,en,2,0.9520719044765562
741_2010_Gibaja-2010-Prácticas funerarias durante el neolítico...pdf,Juan Francisco Gibaja,Prácticas funerarias durante el neolítico.Los enterramientos infantiles en el norestede la Península Ibérica,,es,2,0.9900243326381029
742_2010_Texto del artículo-189-1-10-20100719.pdf,Manuel Eleazar Costa Caramé,"The Copper Age Settlement of Valencina de la Concepción (Seville, Spain): Demography, Metallurgy and Spatial Organization",10.3989/tp.2010.10032,en,2,1.0
743_2010_The Emergence of Muge Mesolithic Shell Middens in Central Portugal and the 8200 cal yr BP Cold Event.pdf,,The Emergence of Muge Mesolithic Shell Middens in Central Portugal and the 8200 cal yr BP Cold Event,10.1080/15564891003638184,en,2,0.9355958400180515
744_2010_Llorente2010-TheharesfromCovaFosca-.pdf,https://www.researchgate.net/publication/258831682,ARCHAEOFAUNA,,en,1,1.0
745_2010_The_Neolithic_Early_Bronze_Age_Mortuary.pdf,,"## The Neolithic-Early Bronze Age Mortuary Rockshelter of Bolores, Torres Vedras, Portugal",10.1179/009346910X12707320296630,en,2,0.9742865362286534
746_2010_the-radiocarbon-chronology-of-el-miron-cave-cantabria-spain-new-dates-for-the-initial-magdalenian-occupations.pdf,Mark McClure,Straus.fm,10.1017/S003382220004501X,en,2,1.0
747_2010_25859977.pdf,MacPro,arqueo61(primeras).qxd:Maquetación 1,,es,2,1.0
748_2010_Salduie10_Arenal_Domingo.pdf,Libreria General,Saldvie_10(Pilar Utrilla).qxp:MaquetaciÛn 1,,es,2,0.9339792616829878
749_2010_s2.0-S0305440310002566-main.pdf,Carlos P. Odriozola,"Variscite source and source analysis: testing assumptions at Pico Centeno (Encinasola, Spain)",10.1016/j.jas.2010.07.016,en,2,0.9673197407748254
750_2011.pdf,"María del Carmen ALAMEDA CUENCA-ROMERO, Eduardo CARMONA BALLESTERO,",El “campo de hoyos” calcolítico de Fuente Celada (Burgos): datos preliminares y perspectivas,10.5209/rev_CMPL.2011.v22.n1.3,es,2,0.9364786637431158
751_2011.pdf,u07011,Estudos Arqueologicos_18_Ficheiro Final para cliente.pdf,,pt,2,0.9678239454477515
752_2011.pdf,,Archaeological charcoal: natural or human impact on the vegetation,,en,2,0.9388264793558025
753_2011.pdf,Miguel Ángel López Marcos,Arquitectura defensiva en el Castro de Castromaior (Lugo). Análisis de las técnicas constructivas en el acceso al recinto central del poblado - Defensive architecture in the fort of Castromaior (Lugo). The analysis of the building techniques of the access to the main enclosure of the village,10.3989/arqarqt.2011.10017,es,2,1.0
755_2011.pdf,Admin,Microsoft Word - Bueno_0.docx,,en,2,0.9433606280616644
757_2011.pdf,,Gianotti et al.indd,10.1017/S0959774311000436,en,2,0.9723597504568612
758_2011.pdf,,**==> picture [114 x 160] intentionally omitted <==**,,es,2,0.9258733741543963
759_2011.pdf,G. Pérez Jordà,"La Vital (Gandia, Valencia). Vida y muerte en la desembocadura del Serpis durante el III y el I milenio a.C.",,es,2,0.9685709050127114
760_2011.pdf,,SAGVNTVM PAPELES DEL LABORATORIO DE ARQUEOLOGÍA DE VALENCIA EXTRA-12,,ca,2,1.0
761_2011.pdf,Albert,Pyrenae 42-1_Pyrenae,10.1029/2008GC002096,es,2,0.9149233463753702
762_2011.pdf,Yurena Yanes,Holocene paleoenvironment (&sim;7200-4000&nbsp;cal BP) of the Los Castillejos archaeological site (SE Spain) inferred from the stable isotopes of land snail shells,10.1016/j.quaint.2011.04.031,en,2,1.0
763_2011.pdf,J. Emili Aura,Human responses to Younger Dryas in the Ebro valley and Mediterranean watershed (Eastern Spain),10.1016/j.quaint.2011.01.023,en,2,0.9827894070690446
764_2011.pdf,,04 RECERQUES 20.indd,,ca,2,0.9600707821374442
765_2011.pdf,,SAGVNTVM PAPELES DEL LABORATORIO DE ARQUEOLOGÍA DE VALENCIA EXTRA-12,,ca,2,1.0
767_2011.pdf,Jorge Martínez-Moreno,Balma Guilanyà (Prepirineo de Lleida) y el Aziliense en el noreste de la Península Ibérica,10.3989/tp.2009.09021,en,2,0.8912625234468954
768_2011.pdf,,SAGVNTVM PAPELES DEL LABORATORIO DE ARQUEOLOGÍA DE VALENCIA EXTRA-12,,ca,2,1.0
770_2011.pdf,nn,TESIS DOCTORAL,,es,2,0.822638369016813
771_2011.pdf,nn,TESIS DOCTORAL,,es,2,0.8255607525625995
772_2011.pdf,,ISBN: 84-922344-4-X Depósito Legal: M-19367/2011,,es,2,1.0
774_2011.pdf,,**==> picture [483 x 257] intentionally omitted <==**,,pt,2,0.8523436622186964
776_2011.pdf,,**==> picture [229 x 42] intentionally omitted <==**,,es,2,0.9902768124030384
777_2011.pdf,,"Las Aguilillas (Ardales, Málaga). Cámara hipogeo-megalítica. Fotografía: Miguel Ángel Blanco de la Rubia // Las Aguilillas (Ardales, Málaga). Hypogeo-megalithic chamber. Photograph: Miguel Ángel Blanco de la Rubia.",,en,2,0.9634509550858495
778_2011.pdf,Salvador Domínguez-Bella,"Variscita y ámbar en el Neolítico gallego. Análisis arqueométrico del collar del túmulo 1 de Chousa Nova, Silleda (Pontevedra, España); Variscite and amber in the Galician Neolithic. Archaeometric analysis of the necklace from Barrow 1 at Chousa Nova, Silleda (Pontevedra, Spain)",10.3989/tp.2011.11075,es,2,0.9289292375756169
779_2012.pdf,Juan Francisco Gibaja,"El uso de trillos durante la Edad del Cobre en la Meseta española. Análisis traceológico de una colección de denticulados de sílex procedentes del ‘recinto de fosos’ de El Casetón de la Era (Villalba de los Alcores, Valladolid) - Evidence of the use of threshing-boards in the spanish Meseta during the Copper Age. Microwear analysis of flint denticulates from ‘the ditched enclosure’ of El Casetón de la Era (Villalba de los Alcores, Valladolid)",10.3989/tp.2012.12084,es,2,0.9847256088344846
780_2012.pdf,,Antiquity: Project Gallery,,en,2,0.9697211950599505
781_2012.pdf,,ARQUEOLOGIA DE LA SAL 1-136.indd,,es,2,0.9437554889000849
782_2012.pdf,"Alberto Mingo, Jesús Barba, Martí Mas, Javier López, Alfonso Benito, Paloma Uzquiano, José Yravedra, Miriam Cubas, Bárbara Avezuela, Ignacio Martín, Matteo Bellardi","Caracterización del yacimiento de Cueva Blanca (Hellín, Albacete). Nuevas aportaciones para el debate en torno a la transición del Mesolítico al Neolítico antiguo en el Sureste peninsular",10.5209/rev_Cmpl.2012.v23.n1.39531,es,2,0.9662187656747331
783_2012.pdf,,1 CAPITULO.indd,,es,2,1.0
784_2012.pdf,"J. Francisco Fabián García, Antonio Blanco González",Cuatro enterramientos calcolíticos en hoyo del Cerro de la Cabeza (Ávila),10.5209/rev_Cmpl.2012.v23.n1.39533,es,2,1.0
785_2012.pdf,,02 RECERQUES 21.indd,,es,2,0.9842203322077802
787_2012.pdf,,## **REVISTA ARKEOGAZTE/ARKEOGAZTE ALDIZKARIA**,,es,2,0.9779951117473675
788_2012.pdf,https://www.researchgate.net/publication/285680733,"See discussions, stats, and author profiles for this publication at: https://www.researchgate.net/publication/285680733",,es,1,0.7948993820097823
789_2012.pdf,,## Funerary Practices in the Iberian Peninsula from the Mesolithic to the Chalcolithic,,en,2,0.9651684324529577
790_2012.pdf,Alfonso Alday,"El abrigo de Martinarri (Obécuri, Treviño): una ocupación del Tardiglaciar en la Cuenca Alta del Ebro ; Martinarri rock shelter (Obécuri, Treviño): a Late Glacial occupation of the Upper Basin of the Ebro",10.3989/tp.2012.12091,es,2,0.9637149569256318
791_2012.pdf,,**==> picture [332 x 365] intentionally omitted <==**,,es,2,0.9312303132322151
792_2012.pdf,,# **El Esplugón: un gran abrigo mesolítico en el valle del Guarga (Huesca)**,,es,2,0.8498616232555658
793_2012.pdf,"Gonzales Morales, Manuel R., Straus, Lawrence Guy","El Mir&#243;n Cave, Cantabrian Spain",10.1029/2002JB001975,en,2,0.7884395029784684
794_2012.pdf,,## **INDESINENTER: PERMANENCIA Y CAMBIO**,,es,2,1.0
796_2012.pdf,,**==> picture [332 x 365] intentionally omitted <==**,,es,2,0.9394095210230929
797_2012.pdf,EDICION1,La Loma,,es,1,0.9917144550711996
798_2012.pdf,Marian Arlegui Sánchez,"La necrópolis celtibérica del Inchidero (Aguilar de Montuenga, Soria): Estratigrafía, cronotipología y dataciones radiocarbónicas",10.5209/rev_Cmpl.2012.v23.n1.39537,es,2,0.9642485889413585
799_2012.pdf,Miriam Cubas,"La tecnología cerámica de los niveles IV y III en el yacimiento de Kobaederra (Cortézubi, Bizkaia). Aprovisionamiento y modificación de las materias primas - Pottery technology of levels IV and III in Kobaederra site (Cortézubi, Bizkaia). Supply and modification of raw materials",10.3989/tp.2012.12079,es,2,0.9403548704972076
800_2012.pdf,,"_Estudos do Quaternário, 8, APEQ, Braga, 2012, pp. 22-37_",10.1016/j.jas.2010.07.033,pt,2,1.0
801_2012.pdf,,**==> picture [332 x 365] intentionally omitted <==**,10.1016/j.jas.2007.10.004,es,2,0.9439844037661285
802_2012.pdf,GF2,Sidereum Ana II pag. 001-416:M,,es,2,0.940333407754424
803_2012.pdf,Manuel Vaquero,"Temporal nature and recycling of Upper Paleolithic artifacts: the burned tools from the MolI del Salt site (VimbodI i Poblet, northeastern Spain)",10.1016/j.jas.2012.04.024,en,2,0.9588243540614112
804_2012.pdf,ValentIn Villaverde Bonilla; DIdac RomAn; Manuel PErez Ripoll; M. MercE BergadA; Cristina Real,The end of the Upper Palaeolithic in the Mediterranean Basin of the Iberian Peninsula,10.1016/j.quaint.2012.04.025,en,2,0.9376769135114643
805_2012.pdf,Nuno Bicho; Jonathan Haws,The Magdalenian in central and southern Portugal: Human ecology at the end of the Pleistocene,10.1016/j.quaint.2012.02.055,en,2,0.967337150460138
806_2012.pdf,Miguel Cortés Sánchez,The Mesolithic–Neolithic transition in southern Iberia,10.1016/j.yqres.2011.12.003,es,2,1.0
808_2012.pdf,informatika,2013089103AA,,unknown,0,1.0
809_2013.pdf,informatika,2013089103AA,,unknown,0,0.9569430265506291
810_2013.pdf,,REVISTA DE PREHISTORIA DE ANDALUCÍA JOURNAL OF ANDALUSIAN PREHISTORY,,es,2,1.0
812_2013.pdf,Javier Jiménez,**==> picture [42 x 21] intentionally omitted <==**,,pt,2,0.6581823582066892
813_2013.pdf,Javier Jiménez,**==> picture [42 x 21] intentionally omitted <==**,,pt,2,0.7385398867171197
814_2013.pdf,Dionisio Urbina Martinez,"Cronología radiocarbónica de Las Lunas (Yuncler, Toledo), un gran poblado de fines de la Prehistoria en la Meseta Sur ; Radiocarbon Chronology of Las Lunas (Yuncler, Toledo), a large settlement of Late Prehistory in the Spanish Southern Meseta",10.3989/tp.2013.12118,es,2,0.7316390619812355
815_2013.pdf,,"# **DATACIONES ABSOLUTAS PARA EL FOSO 1 DE PERDIGÕES (REGUENGOS DE MONSARAZ, PORTUGAL). REFLEXIONES SOBRE SU CRONOLOGÍA Y TEMPORALIDAD**",10.12795/spal.2013.i22.01,en,2,0.9423155643437383
817_2013.pdf,,**==> picture [144 x 76] intentionally omitted <==**,10.1016/j.quaint.2012.12.023,es,2,0.9020325266900016
818_2013.pdf,,El aprovEchamiEnto dE la campiña EntrE tEba y ardalEs (málaga) por los agricultorEs dEl nEolítico: El caso dEl cErro dE la higuEra,,es,2,0.9260835639537948
819_2013.pdf,,**==> picture [122 x 155] intentionally omitted <==**,,es,2,0.9394929289769399
820_2013.pdf,Propietario,Diapositiva 1,10.30861/9781407311845,en,1,1.0
824_2013.pdf,Lluís Molina Balaguer,SAGPLAV45_CL,10.7203/SAGVNTVM.45.2007,unknown,0,0.9309545563318019
825_2013.pdf,,untitled,10.1179/1461957113Y.0000000037,en,2,1.0
826_2013.pdf,,**Paz Balaguer Nadal Paola García Medrano Alba Tenza Ferrer Francesc Antequera Devesa**,,ca,2,0.9442274791114674
827_2013.pdf,,## UNIVERSITAT DE VALÈNCIA FACULTAT DE GEOGRAFIA I HISTÒRIA DEPARTAMENT DE PREHISTÒRIA I ARQUEOLOGIA,,ca,2,0.9520114070782564
828_2013.pdf,informatika,2013069088AA,,unknown,0,0.9129955116584824
830_2013.pdf,,**==> picture [122 x 155] intentionally omitted <==**,,es,2,0.9264045130012639
831_2013.pdf,Marcos García García,"Las Pozas (Casaseca de las Chanas, Zamora): dos nuevos recintos de fosos calcolíticos en el Valle del Duero ; Las Pozas (Casaseca de las Chanas, Zamora): two new Copper Age causewayed enclosures in the Douro Valley",10.3989/tp.2013.12108,es,2,0.917270459072471
833_2013.pdf,Marmot,Microsoft Word - TEXTO FINAL DEF pruebas 2.doc,10.30861/9781407311180,en,1,0.9522835407645432
834_2013.pdf,Javier Jiménez,VI ENCUENTRO DE ARQUEOLOGÍA DEL SUROESTE PENINSULAR ISBN 978 - 84 - 616 - 6306 - 4,,en,2,1.0
835_2013.pdf,,"SAGVNTVM (P.L.A.V.) 45, 2013: 79 - 100 ISSN: 0210-3729 ISSN _online_ : 2174-517X DOI: 10.7203/SAGVNTVM.45.2005",10.7203/SAGVNTVM.45.2005,es,2,0.9814423365788764
836_2013.pdf,informatika,2013105116AA,,unknown,0,0.5407485740587127
837_2013.pdf,us_058_055,Microsoft Word - BSAA arqueologia 2013 DEFINITIVO.docx,,es,2,1.0
838_2013.pdf,,"SONDEO ARQUEOLÓGICO EN EL ABRIGO DE BARCENILLA (T.M. DE PIÉLAGOS, CANTABRIA).",,es,2,0.9387269535570137
839_2013.pdf,Joaquim Soler,"The Gravettian calvaria from Mollet III cave (SerinyA, Northeastern Iberian Peninsula)",10.1016/j.jhevol.2013.03.005,en,2,0.9755811549873749
840_2013.pdf,,## ����������������������������������� �����������������������������������,,es,2,1.0
841_2013.pdf,,REVISTA DE PREHISTORIA DE ANDALUCÍA JOURNAL OF ANDALUSIAN PREHISTORY,,es,2,1.0
842_2013.pdf,David CUENCA SOLANA,"Utilización de instrumentos de concha para la realización de actividades productivas en sociedades tribales comunitarias del sur de la Península Ibérica. El ejemplo de Campo de Hockey (San Fernando, Cádiz) y SET Parralejos (Vejer de la Frontera, Cádiz) = Using shell tools for productive activities in tribal communal societies from southern Iberia. The example of Campo de Hockey (San Fernando, Cádiz) and SET Parralejos (Vejer de la Frontera, Cádiz)",10.14201/zephyrus20137295111,es,2,0.936986756968221
843_2013.pdf,,"_ANTIQVITAS - 2013 - N.º 25 (pp. 39-48) ISSN: 1139-6609 - M.H.M. Priego de Córdoba_ Villavieja (Algarinejo, Granada), un recinto amurallado de la Edad del Cobre en el Poniente Granadino…",,es,2,0.9662168244796402
844_2013.pdf,,"## **Zambujal (Torres Vedras, Lisboa): relatório das escavações de 2002**",,pt,2,0.9728352808316962
845_2014.pdf,Antonio Blanco González,Sitios en altura y vasijas rotas: reconsiderando la etapa de ‘plenitud’ de Cogotas I (1450-1150 cal AC) en la Meseta; Hilltop sites and broken vessels: rethinking the later phase of the Cogotas I Culture (1450-1150 cal BC) in the Iberian Meseta,10.3989/tp.2014.12136,es,2,0.874914381286298
846_2014.pdf,Brais X. Currás Refojos,Cronología absoluta del fenómeno campaniforme al Norte del estuario del Tajo: implicaciones demográficas y sociales ;,,en,2,0.9174961253473781
847_2014.pdf,Luis Benítez de Lugo Enrich,"Aportaciones hidrogeológicas al estudio arqueológico de los orígenes de la Edad del Bronce de La Mancha: la cueva monumentalizada de Castillejo del Bonete (Terrinches, Ciudad Real, España) ; Hydrogeological contributions to the archaeological study of the origins of the Bronze Age of La Mancha: the monumentalised cave of Castillejo del Bonete (Terrinches, Ciudad Real, Spain)",,es,2,0.9334598786676233
848_2014.pdf,,## TRABAJOS de Arqueología Navarra,,es,2,0.9909024838596505
850_2014.pdf,Bóris,"_Estudos do Quaternário, 10, APEQ, Braga, 2014, pp. 35-43 http://www.apeq.pt/ojs/index.php/apeq._",,pt,2,0.9606549569717158
851_2014.pdf,Laura Egido,COVA FORADÀ (Oliva,,es,2,0.9618088209421789
852_2014.pdf,,La Cova de les Cendres,,es,2,0.9695852383302997
853_2014.pdf,https://www.researchgate.net/publication/268521088,"See discussions, stats, and author profiles for this publication at: https://www.researchgate.net/publication/268521088",,en,1,1.0
854_2014.pdf,,PLEISTOCENE AND HOLOCENE HUNTER-GATHERERS IN IBERIA AND THE GIBRALTAR STRAIT: 426 THE CURRENT ARCHAEOLOGICAL RECORD,,en,2,0.696201692841269
855_2014.pdf,,"# **DATACIONES RADIOCARBÓNICAS DE CONTEXTOS CALCOLÍTICOS AL AIRE LIBRE EN LA CUENCA MEDIA DEL ARLANZÓN (BURGOS, ESPAÑA)**",10.12795/spal.2014.i23.02,en,2,1.0
856_2014.pdf,José María Rodanés Vicente y José Ignacio Lorenzo Lizalde,Datación absoluta de la mandíbula de Molinos. El final de la polémica sobre los restos humanos más antiguos de Aragón,,es,2,0.9863568757440319
858_2014.pdf,Miguel Ángel Lechuga Chica,"El poblado calcolítico “Venta del Rapa” (finales III milenio Cal. BC.), Mancha Real, Jaén. Un recinto de fosos entre las estribaciones de Sierra Mágina y el Alto Guadalquivir; The archaeological site of “Venta del Rapa” (late 3rd millennium Cal. B.C) (Mancha Real, province of Jaen, Spain). A pit area from the Copper Age in the Upper Guadalquivir",10.3989/tp.2014.12139,es,2,0.9741532141662425
860_2014.pdf,MacPro,08-arqueo65art17.qxp:Maquetación 1,,en,2,0.9674611962308158
861_2014.pdf,Maria Fontanals-Coll,From Sado Valley to Europe: Mesolithic dietary practices through different geographic distributions,10.1016/j.jas.2014.07.028,en,2,1.0
862_2014.pdf,Ermengol Gassiot Ballbè,La alta montaña durante la Prehistoria: 10 años de investigación en el Pirineo catalán occidental; The mountains in Prehistory: 10 years of research in western Catalan Pyrenees,10.3989/tp.2014.12134,es,2,0.7487257420347898
863_2014.pdf,,_ANTIQVITAS - 2014 - N.º 26 (pp. 135-153) ISSN: 1133-6609 - M.H.M. Priego de Córdoba_ La campiña de Córdoba entre el IV y el I milenio ANE. Apuntes sobre la ocupación prehistórica del yacimiento de…,,es,2,0.9633271960602855
864_2014.pdf,,**==> picture [595 x 470] intentionally omitted <==**,,es,2,0.9050520608385263
865_2014.pdf,System Administrator,Saldvie(Utrilla-Mazo).qxp:MaquetaciÉn 1,,es,2,0.9632017000992169
866_2014.pdf,MacPro,11-arqueo65art10.qxp:Maquetación 1,,es,2,0.9854474592089154
867_2014.pdf,,"Archivo de PrehistoriA LevAntinA Vol. XXX, Valencia, 2014, p. 57-80",,en,2,0.92904585687377
868_2014.pdf,"G. Aguilella, D. Roman, P. García Borja (editors)","Cova dels Diablets (Alcalà de Xivert, Castelló): Prehistòria a la Serra d'Irta",10.1155/2006/61607,ca,1,0.9806227274899599
871_2014.pdf,Antonio Tarriño,"Neolithic flint mines of Treviño (Basque-Cantabrian Basin, Western Pyrenees, Spain)",10.2218/jls.v1i2.1098,en,2,0.9331351811308123
872_2014.pdf,Sonia MACHAUSE LÓPEZ,"Prácticas rituales ibéricas en la Cueva del Sapo (Chiva, Valencia): más allá del Caliciforme = Iberian Ritual Practices in Cueva del Sapo (Chiva, Valencia): Beyond the Calyx-cup",10.14201/zephyrus201474157179,es,2,0.924078991262621
873_2014.pdf,,"SAGVNTVM (P.L.A.V.) 46, 2014: 41 - 69 ISSN: 0210-3729 ISSN _online_ : 2174-517X DOI: 10.7203/SAGVNTVM.46.3479",10.7203/SAGVNTVM.46.3479,es,2,0.8353095694806899
875_2014.pdf,Hector A. Orengo,Shifting occupation dynamics in the Madriu-Perafita-Claror valleys (Andorra) from the early Neolithic to the Chalcolithic: The onset of high mountain cultural landscapes,10.1016/j.quaint.2014.01.035,en,2,0.9862749453973553
877_2014.pdf,RaQuEL,## UNIVERSIDAD AUTÓNOMA DE MADRID,,es,2,0.9372984661257879
878_2014.pdf,Gonzalo Aranda Jiménez,"The chronology of megalithic funerary practices: a Bayesian approach to Grave 11 At El Barranquete necropolis (AlmerIa, Spain)",10.1016/j.jas.2014.08.005,en,2,1.0
879_2014.pdf,Katina T. Lillios,The rock-cut tomb of Bolores (Torres Vedras): an interdisciplinary approach to understanding the social landscape of the Late Neolithic/Copper Age of the Iberian Peninsula; La tumba hipogea de Bolores (Torres Vedras): una aproximación interdisciplinar a la comprensión del paisaje social del Neolítico Final/Edad del Cobre de la Península Ibérica,10.3989/tp.2014.12135,en,2,0.9492924773521322
881_2014.pdf,Rodrigo Villalobos García,"The megalithic tombs of the Spanish Northern Meseta. Material, political and ideological ties between the Neolithic people and their territory",10.4000/books.pup,en,2,0.9703122382652843
882_2014.pdf,,01_ok.qxd,,es,2,1.0
884_2015.pdf,https://www.researchgate.net/publication/283563619,"See discussions, stats, and author profiles for this publication at: https://www.researchgate.net/publication/283563619",10.2458/azu_rc.57.18569,en,1,0.6153258702964842
885_2015.pdf,"Hipólito Collado Giraldo, José Ramón Bello Rodrigo, Isabel Domínguez García, Luis F. Nobre da Silva, Lázaro Rodríguez Dorado, José Manuel Torrado Cárdeño, Mónica Villalba de Alvarado, Jairo González Márquez, Ángel Carmelo Domínguez García, Elena García Domínguez, Elena Garrido Fernández, José Enrique Capilla Nicolás, Eulogio Oyola Macías, Marisa Giles Domínguez, Cindy Castaños Ceballos, Rocío Montero González, Samuel Pérez Romero, David M. Duque Espino","""Orígenes"": un proyecto de investigación del monumento natural ""Cuevas de Fuentes de León"" y su influencia en la economía local",,es,2,0.9576100552511101
886_2015.pdf,,**==> picture [61 x 77] intentionally omitted <==**,,pt,2,0.8907579886932445
887_2015.pdf,,OP-MOLB150210 3132..3142,10.1093/molbev/msv181,ca,2,0.9499858121869807
888_2015.pdf,https://www.researchgate.net/publication/293877558,"See discussions, stats, and author profiles for this publication at: https://www.researchgate.net/publication/293877558",,en,1,1.0
889_2015.pdf,,Ancient genomes link early farmers from Atapuerca in Spain to modern-day Basques,10.1073/pnas.1509851112,en,2,0.9515546485339097
890_2015.pdf,Juan Rofes,"Combining Small-Vertebrate, Marine and Stable-Isotope Data to Reconstruct Past Environments",10.1038/srep14219,en,2,1.0
891_Espantalobos_2015.pdf,MacPro,06-arqueo66art09.qxp:Maquetación 1,10.21630/maa.2015.66.06,es,2,1.0
892_Darreres intervencions arqueològiques LaDraga_2015.pdf,,**==> picture [596 x 32] intentionally omitted <==**,,ca,2,0.9680333260529986
893_Dating  Iron  Age  goldwork_2015.pdf,Xosé-Lois Armada,Primeras dataciones directas de 14C AMS para la orfebrería protohistórica del Noroeste de la Península Ibérica; Dating Iron Age goldwork: First direct AMS 14C results from Northwestern Iberia,10.3989/tp.2015.12160,es,2,1.0
895_CerroSanJuan_2015.pdf,Daniel GARCÍA RIVERO,"Del Calcolítico al Bronce antiguo en el Guadalquivir inferior. El Cerro de San Juan (Coria del Río, Sevilla) y el ‘modelo de reemplazo’ = From the Copper Age to the Bronze Age in the Lower Guadalquivir Basin. The Cerro de San Juan settlement (Coria del Río, Seville, Spain) and the ‘replacement model’",10.14201/zephyrus2015761538,es,2,1.0
897_Linares_Mora_DolmenSoto_2015.pdf,https://www.researchgate.net/publication/326098729,"See discussions, stats, and author profiles for this publication at: https://www.researchgate.net/publication/326098729",10.33349/2015.0.3669,es,1,1.0
898_Yacimiento de Santa Comba _2015.pdf,,"## El yacimiento de Santa Comba (Covas, Ferrol): investigaciones arqueológicas en un enclave de la ruta marítima atlántica",,es,2,0.7450436087465624
899_CamaraSerrano_MegalitismoAndalucia_2015.pdf,,**==> picture [61 x 77] intentionally omitted <==**,,pt,2,0.8893260998404666
901_CeramicaIncisoImpresa_2015.pdf,M. Cristina Vega Maeso,La cerámica inciso-impresa en el tránsito del III al II milenio cal B.C. en la región cantábrica,10.5209/rev,es,2,0.9420158123310134
902_Ventosiños_2015.pdf,Diego PIAY AUGUSTO,"La construcción anular y el enclos de Ventosiños (Coeses, Lugo). Estudio preliminar de un conjunto del Bronce final = The ringwork and the Ventosiños enclos (Coeses, Lugo). Preliminary study of an Late Bronze ensemble",10.14201/zephyrus2015765776,es,2,0.9452940905539929
903_La_cronologia_absoluta_de_la_mineria_2015.pdf,,## La cronología absoluta de la minería de sílex en Casa Montero (Madrid),,es,2,0.9655988784504957
904_SalvadorPardo_2015.pdf,,## UNIVERSITAT DE VALÈNCIA,,es,2,0.9693515781496016
905_López Quintana_et_al_2015.pdf,gestiondocumental,CNP_5.pdf,,es,2,0.945208642241776
906_PrimeraExplotacionMinera_2015.pdf,"Luis Arboledas Martínez, Eva Alarcón García, Francisco Contreras Cortés, Auxilio Moreno Onorato, Juan Jesús Padilla Fernández","La mina de José Martín Palacios-Doña Eva (Baños de la Encina, Jaén): la primera explotación minera de la Edad del Bronce documentada en el sureste de la Península Ibérica",10.3989/tp.2015.12149,es,2,1.0
907_RAFEL_ROSILLO_ANTONI_PALOMO_JOSEP_TARRUS_2015.pdf,,**==> picture [61 x 77] intentionally omitted <==**,,pt,2,0.8939183145862877
908_AllieseetalBSPF_2015.pdf,https://www.researchgate.net/publication/274095554,"See discussions, stats, and author profiles for this publication at: https://www.researchgate.net/publication/274095554",10.1016/j.anthro.2015.02.003,fr,1,0.7430793612029108
909_Lopez-Doriga_2015.pdf,https://www.researchgate.net/publication/290436869,"See discussions, stats, and author profiles for this publication at: https://www.researchgate.net/publication/290436869",,pt,1,0.953363138111494
910_YacimientoBasagin_2015.pdf,MacPro,11-arqueo66art17.qxp:Maquetación 1,10.21630/maa.2015.66.11,es,2,0.945328410865672
911_Mesolitico_neolitico_antigo_2015.pdf,,**==> picture [61 x 77] intentionally omitted <==**,,pt,2,0.8848674166709117
912_TerrazasManzanares_2015.pdf,,01_ok.qxd,10.15366/cupauam2015.41.003_,es,2,0.9569840879073163
913_Aguileraetal_2015.pdf,https://www.researchgate.net/publication/293464861,"See discussions, stats, and author profiles for this publication at: https://www.researchgate.net/publication/293464861",,pt,1,0.9826381686642643
914_GonalveseSousa-CasasNovas_2015.pdf,https://www.researchgate.net/publication/288653310,"See discussions, stats, and author profiles for this publication at: https://www.researchgate.net/publication/288653310",,pt,1,0.9785288935838085
916_Pautas_funerarias_y_demograficas_2015.pdf,,|1. INTRODUCCIÓN..................................................................................................................................|11|,,es,0,0.9061208864654707
917_LaBastida_2015.pdf,,## a r q u EO LO G Í A **a r g á r i c a** P ROYEC TO BAST I DA,10.5334/bha.18102,es,2,0.2431070242855406
918_Dialnet-PuntualizacionesSobreElTransitoVIVMilenioCalA_2015.pdf,,_ANTIQVITAS - 2015 - N.º 27 (pp. 31-47) ISSN: 1133-6609 - M.H.M. Priego de Córdoba_ Puntualizaciones sobre el tránsito V-IV milenio cal.AC en la Alta Andalucía. El primer asentamiento en el…,,es,2,0.9611219542768866
919_JuanGibaja_2015.pdf,"Juan F. Gibaja, M. Eulàlia Subirà, Xavier Terradas, F. Javier Santos, Lidia Agulló, Isabel Gómez-Martínez, Florence Allièse, Javier Fernández-López de Pablo","The Emergence of Mesolithic Cemeteries in SW Europe: Insights from the El Collado (Oliva, Valencia, Spain) Radiocarbon Record",10.1371/journal.pone.0115505,en,2,0.9763928607001673
